덕화가 알아볼수도 있잖냐.. 반장이 알아보던가	ㅇㅇ	1485037956
크 헬조선은 40년이 지나도 교복을 입어요	ㅇㅇ	1485037955
왜 스포로 뜬 거 장면 짤렸지? 뭐냐 ㅋㅋㅋㅋㅋ	ㅇㅇ	1485037954
있는척 멋진설정과 캐릭만 존나 쌓아놓고 전개는 발로 한 드라마	ㅇㅇ	1485037954
이제 은숙이도 한물 간거ㅇㅈ?	ㅇㅇ	1485037953
이제 끝이지?	ㅇㅇ	1485037953
지은탁 늙어서보기싫으면 자살시키고 또 고딩환생하면 되겠다	ㅇㅇ	1485037953
두번 더 태어날텐데 그때마다 교복입고 만나냐	ㅇㅇ	1485037951
뭐가없노 다봤는데ᆢᆢ	ㅇㅇ	1485037951
지은탁이랑 써니랑 왕여라는 사람은 개불쌍ㅋㅋㅋㅋㅋㅋㅋ	ㅇㅇ	1485037950
근데 도깨비 계속 불멸이면 은탁이환생 죽는거까지 또 봐야되는거아니냐??	ㅇㅇ	1485037950
[단독]도깨비 교복 페티시 있어	ㅇㅇ	1485037949
도깨비 잘가 ㅠㅠㅠ	ㅇㅇ	1485037949
육성재는?	abc	1485037950
아니시발ㅋㅋㅋㅋㅋㅋ개짜증나 똥 존나 하나도 안닦은느낌ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	ㅇㅇ	1485037953
끝이야??뭔 여운없이 이렇게 서둘러끝내냐	ㅇㅇ	1485037949
은숙씨 강력계 로코 해 줬으면	ㅇㅇ	1485037948
은숙이 감 잃은거 아니던데 미쳤냨ㅋㅋㅋㅋㅋㅋ	ㅇㅇ	1485037946
파리의연인 느낌이네	ㅇㅇ	1485037946
깨비는 이번생이  마지막이길	ㅇㅇ	1485037946
그럼시발애기때부터전생다기억하는거임?	ㅇㅇ	1485037945
진짜 끝??	ㅇㅇ	1485037945
김신은 저삶을 반복하는거냐ㅋㅋㅋㅋ	ㅇㅇ	1485037944
우리엄마가 도깨비 칼뽑히고 끝난건줄 알았다고 했는데	ㅇㅇ	1485037943
고딩한테 자꾸 뭔짓이여	ㅇㅇ	1485037942
환생한 이동욱 존나 멋있다	ㅇㅇ	1485037942
결말 ㅋㅋㅋㅋㅋ	ㅇㅇ	1485037942
김신 넘 불쌍하다 결국 은탁이 또 죽을거자느ㅠㅠㅜㅜㅜ	ㅇㅇ	1485037941
상속자들결말보단 별로였고 태후결말보다는 나았다	ㅇㅇ	1485037939
은숙앜ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅌㅋㅋ	ㅇㅇ	1485037939
환생해도 본판 불변의 법칙은 슬프다	ㅇㅇ	1485037937
끝???????????개어이 ㅋㅋㅋㅋㅋㅋㅋ	ㅇㅇ	1485037935
욕하고싶다	ㅇㅇ	1485037935
염라대왕 없앴냐 ㅋㅋㅋㅋㅋㅋㅋㅋ	ㅇㅇ	1485037939
쓸쓸하고 찬란한신이아니라 키잡의신 도꺠비였네 ㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷ	1234	1485037934
저러고 은탁이 뒈지면	ㅇㅇ	1485037933
뭐야 도깨비는 무한반복이냐	ㅇㅇ	1485037932
은탁이 네번째생도 저렇게 리플레이되다 끝나면	ㅇㅇ	1485037933
엔딩 여운 쩐다ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ	ㅇㅇ	1485037932
헐 끝났다 ㅠㅠㅠㅠㅠㅠ	ㅇㅇ	1485037932
도깨비는 이렇게 만나도 또 고통받음	ㅇㅇ	1485037932
헐 이게 엔딩이냐	ㅇㅇ	1485037932
몇십년 훈데 교복을 여전히	ㅇㅇ	1485037931
저래도 도깨비는 안죽어서 결국 비극아니냐	ㅇㅇ	1485037930
막회가제일구림	ㅇㅇ	1485037930
캐나다까지 교복 입고 수학여행 감ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	ㅇㅇ	1485037932
아 결말은 진짜 별로네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	ㅇㅇ	1485037928
진짜 이건 김은숙 이름 떼고 봤으면 상욕감이다 진짜 ㅋㅋㅋㅋㅋㅋㅋㅋ	ㅇㅇ	1485037928
그래서 도깨비는 못 죽냐?	ㅇㅇ	1485037926
허접하다 진짜	ㅇㅇ	1485037927
결국 또 교복  도깨비도 로리로 까라 여초야	ㅇㅇ	1485037926
저기 퀘벡이야?	ㅇㅇ	1485037926
은교 더하기 커프 는	ㅇㅇ	1485037925
엔딩 존구 시발ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	ㅇㅇ	1485037924
이게 끝이라고? 쳇	ㅇㅇ	1485037923
싸이도 지금 은탁이가 환생한거 아닐까	ㅇㅇ	1485037923
또 졸업할때까지 기다려야되?ㅋㅋㅋ	ㅇㅇ	1485037922
이 결말보려고	ㅇㅇ	1485037922
ㅅㅂ결말뭐냐	ㅇㅇ	1485037922
덕화는 어디갔니	ㅇㅇ	1485037922
도깨비 결론 : 한번 싸이는 영원한 싸이	ㅇㅇ	1485037924
환생해도 못생이네	ㅇㅇ	1485037920
시발 끝이구나	ㅇㅇ	1485037920
30년후 이후에 자막 안나왔지??	ㅇㅇ	1485037922
운숙이가 도깨비로 주는 메세지: 니들이 아무리 환생해도 지금얼굴 그대로	ㅇㅇ	1485037920
은숙아 잘가 멀리 안나갈께	ㅇㅇ	1485037920
아니 이와중에 연출은 쩔어서 더빡침ㅋㅋㅋ	ㅇㅇ	1485037920
유시진불사신만딜어욕먹더니	ㅇㅇ	1485037918
아이고 은숙아 ㅋㅋㅋㅋ	ㅇㅇ	1485037917
나 울었네 ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ	aa	1485037915
교훈:담생을 기다리자	ㅇㅇ	1485037915
깨비 끝나지마로	ㅇㅇ	1485037914
뭔가 개연성 찾우면 눈치 없는거지?	ㅇㅇ	1485037915
도깨비 결말 좆같은 건 알겠다ㅋㅋ	ㅇㅇ	1485037913
끝?????	ㅇㅇ	1485037914
유인나도 안마셧는데 유인나는 기억왜못함?	ㅇㅇ	1485037912
ㅡㅡ 뭐냐	ㅇㅇ	1485037917
캐나다에서 마지막을 찍고 왔다니 놀랍네	ㅇㅇ	1485037916
은교로 환생했대 앰창 ㅋㅋㅋㅋㅋㅋㅋ	녕랑단	1485037911
끝났다	ㅇㅇ	1485037911
캐나다에서 엔딩 찍고 왔네	ㅇㅇ	1485037911
ㅋㅋ 초반 로케때 결말까지 다 찍고 왔구나	ㅇㅇ	1485037914
기껏 성인됐드만 또 고딩	ㅇㅇ	1485037910
와 ㅅㅂ 엔딩 진짜 개구려 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	ㅇㅇ	1485037912
아 존나 마지막회 마음에안들어 시발ㅠㅠㅠ	ㅇㅇ	1485037908
아 시발 김신한테 왜 그러냐 은숙아 ㅋㅋㅋㅋㅋㅋ	ㅇㅇ	1485037909
은탁이 김태희로 태어나게 해주지	ㅇㅇ	1485037908
중단발이 낫다 ㅠㅠ	ㅇㅇ	1485037908
응복이 연출보소ㄷㄷㄷㄷ	ㅇㅇ	1485037909
결말개시발이다	ㅇㅇ	1485037908
엔딩 설명좀	ㅇㅇ	1485037907
야 씨발 그래서 이동욱 유인나는 왜 기억 못하냐	ㅇㅇ	1485037907
배경도 쩐다	ㅇㅇ	1485037907
배경 이쁘다	ㅇㅇ	1485037905
해외로케하면 엔딩 미리 정해두니깐 이따위야	ㅇㅇ	1485037904
구린엔딩ㅋㅋ	ㅇㅇ	1485037904
아 왜 또 고딩이야?	ㅇㅇ	1485037908
개막장이네 ㅋㅋㅋㅋㅋ	ㅇㅇ	1485037904
아니 쟤는 머야ㅋㅋㅋㅋㅋ	ㅇㅇ	1485037903
은숙이 판타지쓴이유가 있네	ㅇㅇ	1485037906
시밡ㅋㅋㅋㅋㅋㅋ은숙이 박소담 출연시키려다가 실패했나	ㅇㅇ	1485037900
배경은 끝내주게 이쁘네	ㅇㅇ	1485037900
은탁인 전생기억 가진거냐	ㅇㅇ	1485037901
드디어 천살 넘는 커플이 탄생했군	ㅇㅇ	1485037900
와 저기 어디야?	ㅇㅇ	1485037899
아이유 박신혜  투샷	ㅇㅇ	1485037899
씨발 뭐가됐든 만나게해줘서 고맙다 은숙아	ㅇㅇ	1485037898
또 여고생일 이유가 있나	ㅇㅇ	1485037903
도깨비 로리충이라서 평생 못 죽는 벌 받는거냐?	ㅇㅇ	1485037899
우울하다ㅠㅠ	ㅇㅇ	1485037898
뭐여 구려 그럼 세번째생도 저렇게 리플레이?	ㅇㅇ	1485037897
고딩까지가 은숙이의 럽라 마지노선인듯	ㅇㅇ	1485037897
현생에서 덕화가 저승사자랑 써니 알아보면 존나 큰일 아님?	ㅇㅇ	1485037896
공유는 김고은키우기가 업이냐	ㅇㅇ	1485037896
공유 끝나지 않는 형벌  ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ	ㅇㅇ	1485037896
왜항상 고딩이냐?	ㅇㅇ	1485037895
육성재?	abc	1485037895
재밌다ㅠㅠㅠ	ㅇㅇ	1485037894
은숙이 ㅅㅂ 결말 내놓고 로케갔넹ㅋㅋ	ㅇㅇ	1485037895
하 막회 왜이러냨ㅋㅋㅋㅋㅋㅋㅋ	ㅇㅇ	1485037890
이제둘다안죽나?	ㅇㅇ	1485037889
은탁이 예쁘다	ㅇㅇ	1485037889
이렇게 구린 엔딩 오랜만이야	ㅇㅇ	1485037888
뭐야? 어떻게 기억하는건데?	ㅇㅇ	1485037888
아 뭔데 이게 말이돼???????설명안해주냐 ㅡㅡ	ㅇㅇ	1485037889
헬조선 수준ㅋㅋㅋㅋㅋㅋ	ㅇㅇ	1485037887
야 그럼 은탁이 4번째생에서도 죽으면?	ㅇㅇ	1485037882
아홉수에 만나서 맨날 고3인거냐?	ㅇㅇ	1485037883
응 13회 자체종영 ㅇㅇ	ㅇㅇ	1485037882
뫼비우스의 띠도 아니고..... 계속 이렇게 리플레이 되는거임??????	ㅇㅇ	1485037881
ㅜㅜㅜㅜㅜㅜㅜㅜ	ㅇㅇ	1485037881
도깨비는 계속 죽지않고 사는거ㅡㅡ	ㅇㅇ	1485037881
영원히 고딩과 만나는 드라마냨ㅋㅋㅋㅋ	ㅇㅇ	1485037880
야 짜증나는데 눈물나 ㅠㅠ어뜩해 ㅠㅠㅠㅠㅠㅠㅠㅠ	ㅇㅇ	1485037879
결국 졸업 할때까지 둘 결혼 못함 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ	ㅇㅇ	1485037876
초딩때 찾아왔으면 깨비 소아ㅅ.ㅓㅇ	ㅇㅇ	1485037875
은숙이 마지막회 쓰다가 쓰기싫어서 차기작 구상했냐	ㅇㅇ	1485037875
공유는 안늙음?앞으로도?	ㅇㅇ	1485037874
은탁이 얼굴좀 바꿔주지ㅠㅠ	ㅇㅇ	1485037873
은탁이 그럼 정신나이가 ㅋㅋㅋㅋㅋ	ㅇㅇ	1485037873
김고은은 교복 박제해라	ㅇㅇ	1485037872
박소민ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	ㅇㅇ	1485037873
이름바꼈다 박소??	ㅇㅇ	1485037872
은탁이 이번엔 좋은 집에서 태어났나?	ㅇㅇ	1485037871
아니 왜 또 고딩이냐ㅠㅠ	ㅇㅇ	1485037869
시바 난 그럼 다음생에도 이얼굴이냐 씨발	ㅇㅇ	1485037869
이름 박소담인줄 ㅋㅋㅋ	ㅇㅇ	1485037868
또 꽝이네	ㅇㅇ	1485037868
써니는 다잊어야 만나지 기억하면 못만나	ㅇㅇ	1485037867
이걸 해피라고 쓴거냐 시발 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	ㅇㅇ	1485037866
결말 뭐여ㅋㅋㅋ	ㅇㅇ	1485037867
이제 나이차 천 넘는거 아니냐?	ㅇㅇ	1485037867
저승이 커여운캐릭 매력있다 생각했는데 ㅅㅂ형사캐릭이 더멋짐	ㅇㅇ	1485037864
김태희로ㅈ태어났으면 도깨비가 깨춤췄을 텐데	ㅇㅇ	1485037864
김은숙이 쓴거 맞냐? 진짜로..	ㅇㅇ	1485037863
또 19살이냐 원조교제 ㄷㄷㄷ	ㅇㅇ	1485037862
저교복 지은탁 엄마도 입던건데	ㅇㅇ	1485037862
차를 안마셔서 다기억하네 은탁이	ㅇㅇ	1485037862
야 은탁이는 기억 그대론데	ㅇㅇ	1485037861
1회처럼 끝나겠다	ㅇㅇ	1485037861
40년 지나도 한국은 교복을 입습니다	ㅇㅇ	1485037860
은교투ㅋㅋㅋㅋㅋ	ㅇㅇ	1485037860
내가 말했지 단풍국에서 결말 다 찍고 왔다고 !!	ㅇㅇ	1485037858
도깨비 ㄹㅇ 불쌍하다 기다리고 기다리고 잠깐 만나고	ㅇㅇ	1485037858
아니  씨발  도깨비는  왜  꼭  미성년자하고만	ㅇㅇ	1485037856
기억하는 이유좀 유인나도 안마셧는데 기억못하잖아	ㅇㅇ	1485037856
난 다음생애에도 이 얼굴이냐 ㅅㅂ	ㅇㅇ	1485037856
또 존못이래 ㅋㅋㅋㅋㅋㅋ	ㅇㅇ	1485037854
차라리 앞머리라도 내리지 어떻게 전생이랑 다른게 없어ㅋㅋㅋ	ㅇㅇ	1485037854
기억하나봐 ㅋㅋ	ㅇㅇ	1485037853
여배우가 공개장소에서 키스ㅋㅋㅋㅋㅋㅋ	ㅇㅇ	1485037851
30년후에 또 더 지난거??다 환생했으면??	ㅇㅇ	1485037856
망각차를 안먹어서그런가?	ㅇㅇ	1485037850
또 고딩이네	ㅇㅇ	1485037851
일룸 3세는?	abc	1485037850
처참하다 진짜 다시태어나도 싸이라니	ㅇㅇ	1485037853
김신 너무 쓸쓸한 생이다 기다리고 계속 기다리고 ㅠ	ㅇㅇ	1485037846
왜 교복도 같냐?	ㅇㅇ	1485037844
닥터 스트레인지이야?	ㅇㅇ	1485037844
왜하필또고딩이야	ㅇㅇ	1485037843
헐 은탁이 기억하는거?ㅋㅋㅋㅋ	ㅇㅇ	1485037842
미래의 한국 진짜 싫다	ㅇㅇ	1485037840
지금까지 뭔 이야기였던거냐 도깨비	ㅇㅇ	1485037840
은탁이 착한 일했는데 왜 또 존못으로 환생했노	ㅇㅇ	1485037840
무슨 시발 또 고딩임 그냥 성인해라	ㅇㅇ	1485037840
60년후에도 교복을 입는구나	ㅇㅇ	1485037837
고딩씨발	ㅇㅇ	1485037837
또 고딩이냐ㅋㅋㅋㅋ 나이차이가 몇이야 이젴ㅋㅋ	ㅇㅇ	1485037837
찾앗대 ㄷㄷ	ㅇㅇ	1485037835
아 또 저 얼굴로 태어남	ㅇㅇ	1485037836
? 머임?기억 계속 갖고있는거?	ㅇㅇ	1485037836
환생한 은탁이 만나겠네	ㅇㅇ	1485037836
또 결국 교복으로 끝나는 건가ㅋㅋㅋ	ㅇㅇ	1485037833
은탁이 다 기억하고 환샹했네 이 씨 또 눈물나	ㅇㅇ	1485037832
써니는 차 마신거네. 탁이는 안마신거고	ㅇㅇ	1485037832
이동욱 성격 바꼈눈데 더 멋있다	ㅎㅎ	1485037832
지은탁 나타났네	ㅇㅇ	1485037829
ㅅㅂ 또 고딩하고 만나냐?	ㅇㅇ	1485037828
탁이 기억하는거야??	ㅇㅇ	1485037827
기억 안잃었네 ㄷㄷ	녕랑단	1485037826
헐 대박 소름 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ	ㅇㅇ	1485037824
또 고딩이네	ㅇㅇ	1485037819
은탁이 또 고딩	ㅇㅇ	1485037818
또 고딩이냐 뭐야	어도	1485037817
2050년이라 많이 개방화 됐구나 ㅋㅋ	ㅇㅇ	1485037817
환생해서 은교됨 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	ㅇㅇ	1485037816
이런식이면 존나 지구 멸망할때까지 만나겠네 시발ㅋㅋㅋㅋㅋㅋ	ㅇㅇ	1485037817
은교2	ㅇㅇ	1485037815
또 고딩 은탁이ㅋ	ㅇㅇ	1485037814
로리콘이 또.,...	ㅇㅇ	1485037818
미친 저 교복 스포 봤던건뎈ㅋㅋㅋ	ㅇㅇ	1485037817
탁이 머리 기니까 낫다 ㅋㅋㅋ	ㅇㅇ	1485037813
덕화 제발 나오지 마라 ㅋㅋㅋ	ㅇㅇ	1485037815
학생이네ㆍ	ㅇㅇ	1485037811
또 고딩 ㅋㅋㅋㅋ	ㅇㅇ	1485037810
또 존못	ㅇㅇ	1485037809
은탁아ㅠㅠㅠㅠ	ㅇㅇ	1485037809
아니 비서할배 왜 저시대까지 살아있는거냐?최소70년 지난거아님?	ㅇㅇ	1485037807
지은탁이다 ㅋㅋㅋㅋㅋㅋㅋ	녕랑단	1485037806
또 고등학생 만나냐	ㅇㅇ	1485037804
또 은탁이 귀척 보는거냐	ㅇㅇ	1485037803
헐고딩	ㅇㅇ	1485037803
이동욱 존나좋다	ㅇㅇ	1485037803
은탁이입갤ㅋㅋㅋㅋㅋ	ㅇㅇ	1485037803
왔다 은탁이 ㅋㅋㅇ	ㅇㅇ	1485037805
탁이 ㅠㅠ	ㅇㅇ	1485037801
씨지 ㅋ	ㅇㅇ	1485037800
지은탁 기억있으면 뒤진다 진짜	ㅇㅇ	1485037799
김은숙 작가 서브 넘 공들였네ㅋㅋ	ㅇㅇ	1485037798
공유 촬영하면서 좆같았겠다	ㅇㅇ	1485037798
머리긴 김고은 입갤	ㅇㅇ	1485037798
그럼 김신은 검만 뽑혔지 계속 벌받는거네?왜?	ㅇㅇ	1485037797
30년후 단풍국도 여전하네	ㅇㅇ	1485037795
다시 로리행 ㅋㅋㅋㅋㅋㅋㅋ	ㅇㅇ	1485037795
이동욱 약간의 헤어변화가 더 잘생으로 보인다	ㅇㅇ	1485037794
도깨비 끝난거야? 못보고 있어 ㅜㅜ 죽었어?	ㅇㅇ	1485037794
그래서 지금이 몇년도야	ㅇㅇ	1485037794
덕화 예의있어졌네	ㅇㅇ	1485037794
헐 은탁이다	ㅇㅇ	1485037793
달콤커피 저쯤되면 커피 장인 아니냐	ㅇㅇ	1485037791
은탁이 만나기 전 ㄷㄷ	ㅇㅇ	1485037791
퀘백 공유 또나왔다	ㅇㅇ	1485037789
아 왤케 지루하냐 시발	ㅇㅇ	1485037788
한국에서 학생이래	ㅇㅇ	1485037789
장르가 뭐 시발 하루에 몇번씩 바뀌노	ㅇㅇ	1485037788
학생중에 은탁이 있나보다 ㅋㅋ	ㅇㅇ	1485037785
대략 지금으로부터 60년이 흘렀는데 참 바뀐게없네ㅋㅋ	ㅇㅇ	1485037785
은탁이는 어떻게 환생했을까	ㅇㅇ	1485037785
삼십년후 써니 죽고 다시 태어나 저 나이 됐으니 최소 60년후	ㅇㅇ	1485037785
30년 후에도 저딴말 씀?	ㅇㅇ	1485037784
유치한데 멋있네 ㅋㅋㅋㅋㅋㅋ	ㅇㅇ	1485037783
모든 스토리 환생으로 후려쳤네ㅋㅋㅋ	ㅇㅇ	1485037781
둘다 사람으로 환생한 저승이랑 서니가 승자네	ㅇㅇ	1485037782
탁이여행가이드로ㅋ	ㅇㅇ	1485037781
은탁이왔네	ㅇㅇ	1485037781
와 학생들중에 김고은 있나보다	ㅇㅇ	1485037780
오늘 이동욱 존잘	ㅇㅇ	1485037780
얘들아 나 오늘 못 봤는데 도깨비 어떻게 끝남?? 아직 하는중인가?	학(˚Д˚)	1485037779
학생들속에 은탁이 있을삘인데	ㅇㅇ	1485037778
여고생 은탁이 다시 만나겠네	ㅇㅇ	1485037778
진짜 도깨비 개구리고 유치하고 발대본 발연기 개쩐다	ㅇㅇ	1485037778
설마 시발 또 19살에 만나냐	ㅇㅇ	1485037777
파연막회 vs 신품 막회 vs 시가 막회 vs 도깨비 막회	ㅇㅇ	1485037778
여배우가 무슨 카페에서 키쓰를	ㅇㅇ	1485037777
퀘벡이닷 꺅	ㅇㅇ	1485037776
쟤네 입맞추고 웃네	ㅇㅇ	1485037776
존나 구리다 여운도 없고 ㅅㅂ	ㅇㅇ	1485037780
덕화니?	ㅇㅇ	1485037776
저 할배 덕화냐?	ㅇㅇ	1485037776
시밬 이동욱 존잘이라 당황스럽다	ㅇㅇ	1485037775
선 섹스   후 1 일	ㅇㅇ	1485037773
덕화냐 ㅋㅋㅋㅋㅋ	ㅇㅇ	1485037773
이동욱은 왜 맨날 인중에다 키스해 ㅋㅋㅋㅋ	ㅇㅇ	1485037772
아까 그 여관 국가기관임	ㅇㅇ	1485037771
그럼 지금 몇 년 지난거야???????	ㅇㅇ	1485037771
이동욱 존잘러네	ㅇㅇ	1485037770
30년지나고 시간 더 지남.? 언제 환생했대	ㅇㅇ	1485037769
원나잇 먼저 하고 사귀는 거냐?	ㅇㅇ	1485037767
아미친 ㅠㅜ	ㅇㅇ	1485037767
이동욱 존잘ㅋㅋㅋㅋㅋㅋㅋ	ㅇㅇ	1485037766
이동욱 캐릭 ㅈㄴ 까리하다 ㅋㅋㅋ	ㅇㅇ	1485037766
지랄들을하네	ㅇㅇ	1485037765
막판에 다른 드라마로 탄생ㅋㅋㅋㅋㅋㅋ	ㅇㅇ	1485037769
더콰어떻게됐냐	ㅇㅇ	1485037765
이동욱 와 존멋 ㅋㅋㅋㅋㅋㅋ 개설렌다 ㅋㅋㅋ	ㅇㅇ	1485037767
영원히 고통받는 김신	ㅇㅇ	1485037762
여기 키스신은 설렘 ㅋㅋㅋㅋㅋㅋ	ㅇㅇ	1485037761
봐봐내말맞지 막판에하고싶은거 그냥 다함	ㅇㅇ	1485037760
피치 커플 해피엔딩이네 ㅋㅋㅋㅋㅋ	ㅇㅇ	1485037760
김영란법 30년후에도 있네	abc	1485037759
개존잘이내ㅋㅋㅋ	ㅇㅇ	1485037758
2046년 모텔방키 존나후졌네ㄷㄷ	ㅇㅇ	1485037759
난 왜 얘네 둘이 더 설레냐	ㅇㅇ	1485037757
환생해도 오늘부터드립ㅋㅋㅋㅋ	녕랑단	1485037757
뭔 배우가 카페 한복판에서 키스를해ㅋㅋㅋㅌㅋ	ㅇㅇ	1485037757
마지막까지 잘쓰겠다며 미1친자야ㅋㅋㅋㅋ	ㅇㅇ	1485037756
이버러지같은게 이아줌마별명이뭐였지	ㅇ	1485037757
저걸로 로코 하나 가자	ㅇㅇ	1485037755
은숙이 차기작 보는중이냐 이거	ㅇㅇ	1485037754
지은탁 소멸 엔딩	ㅇㅇ	1485037754
단관분위기 개망이냐?  궁금하다ㅋㅋ깨비	ㅇㅇ	1485037753
다 죽고 끝내지 이게 뭐야	ㅇㅇ	1485037753
연예인이라면서 대놓고ㅋㅋ	ㅇㅇ	1485037751
소름 ㅠㅠ	ㅇㅇ	1485037750
이동욱 새스타일 존멋이네	ㅇㅇ	1485037750
역시 잘생긴 게  최고 항상 새롭고 짜릿해	ㅇㅇ	1485037749
쟤네 너무 오글거려ㅋㅋㅋㅋㅋ	ㅇㅇ	1485037749
아시 현실 연인 키스같네 ㅋㅋ부럽 ㅋㅋ	ㅇㅇ	1485037749
쟤네 환생한거면 2077년정도인데 세상은 변한게 없군	ㅇㅇ	1485037749
차 안마셨잖아	ㅇㅇ	1485037747
30년후에도 달콤은 그대로	ㅇㅇ	1485037747
팔찌 피피엘ㅋㅋ	ㅇㅇ	1485037746
13회가 레전드였어	ㅇㅇ	1485037746
은탁이도 환생해서 저지랄하는거냐	ㅇㅇ	1485037745
둘이 캐미 개좋다	ㅇㅇ	1485037744
은숙이에겐 깊이 병이 있어	ㅇㅇ	1485037744
내가 이러려고 도깨비 봤나 자괴감들어	ㅇㅇ	1485037743
은숙아 이건 아니지	ㅇㅇ	1485037742
아제모 통원버스 사고 정비 미비로 인한건데	ㅇㅇ	1485037741
미치셨나ㅋㅋㅋㅋㅋㅋ저기서 왜ㅋㅋㅋㅋ	ㅇㅇ	1485037741
강력계 저승사자ㅋㅋㅋ	ㅇㅇ	1485037741
이동욱 대존잘	ㅇㅇ	1485037740
와 존나 이게뭐냐 ㅋㅋㅋ만난날 바로 자고 사귄날 바로 키스?	ㅇㅇ	1485037741
설마 둘 사이 애가 김고은 ㄷㄷㄷ	ㅇㅇ	1485037740
이동욱 저런것도 잘 어울리네 ㅋㅋㅋㅋㅋㅋ	ㅇㅇ	1485037739
니네 오늘부터 달콤커피 주식사라 30년 후에도 살아있음	ㅇㅇ	1485037737
응 김영란법ㅋㅋㅋㅋ	ㅇㅇ	1485037736
달콤커피는 40년이 지나도 안망했네 ㅋㅋㅋㅋㅋㅋ	ㅇㅇ	1485037736
아 진짜 은숙이 왜그래	ㅇㅇ	1485037736
신품보는줄ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	ㅇㅇ	1485037739
울보에서 시크남 됐엌ㅋㅋㅋㅋㅋ	ㅇㅇ	1485037733
강력계 저승사자 ㅋㅋㅋㅋㅋ	ㅇㅇ	1485037730
